id,recommended_course_id,course_language,,,,,,,,,,,,,,,,,,,,,,,
7829,93276,,,,,,,,,,,,,,,,,,,,,,,,
7830,41704,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7831,4488657,ara,,,,,,,,,,,,,,,,,,,,,,,
7832,118389,eng,,,,,,,,,,,,,,,,,,,,,,,
7833,17567,eng,,,,,,,,,,,,,,,,,,,,,,,
7834,20426917,en-US,,,,,,,,,,,,,,,,,,,,,,,
7835,18739485,eng,,,,,,,,,,,,,,,,,,,,,,,
7836,124272,eng,,,,,,,,,,,,,,,,,,,,,,,
7837,7140220,en-US,,,,,,,,,,,,,,,,,,,,,,,
7838,122649,eng,,,,,,,,,,,,,,,,,,,,,,,
7839,33335,,,,,,,,,,,,,,,,,,,,,,,,
7840,759960,,,,,,,,,,,,,,,,,,,,,,,,
7841,825509,eng,,,,,,,,,,,,,,,,,,,,,,,
7842,47667,eng,,,,,,,,,,,,,,,,,,,,,,,
7843,17182421,Arabic,,,,,,,,,,,,,,,,,,,,,,,
7844,356824,eng,,,,,,,,,,,,,,,,,,,,,,,
7845,18668059,eng,,,,,,,,,,,,,,,,,,,,,,,
7846,197457,en-US,,,,,,,,,,,,,,,,,,,,,,,
7847,18870159,eng,,,,,,,,,,,,,,,,,,,,,,,
7848,347698,eng,,,,,,,,,,,,,,,,,,,,,,,
7849,18422,eng,,,,,,,,,,,,,,,,,,,,,,,
7850,363973,en-US,,,,,,,,,,,,,,,,,,,,,,,
7851,6076768,eng,,,,,,,,,,,,,,,,,,,,,,,
7852,556629,,,,,,,,,,,,,,,,,,,,,,,,
7853,858514,,,,,,,,,,,,,,,,,,,,,,,,
7854,2992061,eng,,,,,,,,,,,,,,,,,,,,,,,
7855,351559,eng,,,,,,,,,,,,,,,,,,,,,,,
7856,851678,,,,,,,,,,,,,,,,,,,,,,,,
7857,22571699,eng,,,,,,,,,,,,,,,,,,,,,,,
7858,820273,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7859,141077,,,,,,,,,,,,,,,,,,,,,,,,
7860,132688,en-US,,,,,,,,,,,,,,,,,,,,,,,
7861,257257,,,,,,,,,,,,,,,,,,,,,,,,
7862,276289,eng,,,,,,,,,,,,,,,,,,,,,,,
7863,6801652,eng,,,,,,,,,,,,,,,,,,,,,,,
7864,9549,eng,,,,,,,,,,,,,,,,,,,,,,,
7865,14744381,eng,,,,,,,,,,,,,,,,,,,,,,,
7866,33449,en-US,,,,,,,,,,,,,,,,,,,,,,,
7867,23245587,,,,,,,,,,,,,,,,,,,,,,,,
7868,452235,eng,,,,,,,,,,,,,,,,,,,,,,,
7869,23419,en-US,,,,,,,,,,,,,,,,,,,,,,,
7870,17167042,eng,,,,,,,,,,,,,,,,,,,,,,,
7871,17412188,eng,,,,,,,,,,,,,,,,,,,,,,,
7872,527862,,,,,,,,,,,,,,,,,,,,,,,,
7873,685401,,,,,,,,,,,,,,,,,,,,,,,,
7874,111126,,,,,,,,,,,,,,,,,,,,,,,,
7875,18505836,eng,,,,,,,,,,,,,,,,,,,,,,,
7876,16256798,eng,,,,,,,,,,,,,,,,,,,,,,,
7877,20980373,eng,,,,,,,,,,,,,,,,,,,,,,,
7878,417524,eng,,,,,,,,,,,,,,,,,,,,,,,
7879,511527,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7880,1301153,en-US,,,,,,,,,,,,,,,,,,,,,,,
7881,290039,en-US,,,,,,,,,,,,,,,,,,,,,,,
7882,10374638,eng,,,,,,,,,,,,,,,,,,,,,,,
7883,47697,eng,,,,,,,,,,,,,,,,,,,,,,,
7884,7006562,eng,,,,,,,,,,,,,,,,,,,,,,,
7885,28802599,en-US,,,,,,,,,,,,,,,,,,,,,,,
7886,28735,eng,,,,,,,,,,,,,,,,,,,,,,,
7887,13451,,,,,,,,,,,,,,,,,,,,,,,,
7888,147844,eng,,,,,,,,,,,,,,,,,,,,,,,
7889,4102763,en-US,,,,,,,,,,,,,,,,,,,,,,,
7890,33732,eng,,,,,,,,,,,,,,,,,,,,,,,
7891,635083,eng,,,,,,,,,,,,,,,,,,,,,,,
7892,17167572,eng,,,,,,,,,,,,,,,,,,,,,,,
7893,14014,en-US,,,,,,,,,,,,,,,,,,,,,,,
7894,3888,,,,,,,,,,,,,,,,,,,,,,,,
7895,24093,eng,,,,,,,,,,,,,,,,,,,,,,,
7896,26722820,eng,,,,,,,,,,,,,,,,,,,,,,,
7897,8573642,en-US,,,,,,,,,,,,,,,,,,,,,,,
7898,6419887,en-US,,,,,,,,,,,,,,,,,,,,,,,
7899,280240,eng,,,,,,,,,,,,,,,,,,,,,,,
7900,17910048,eng,,,,,,,,,,,,,,,,,,,,,,,
7901,21437200,eng,,,,,,,,,,,,,,,,,,,,,,,
7902,15808816,eng,,,,,,,,,,,,,,,,,,,,,,,
7903,22020052,eng,,,,,,,,,,,,,,,,,,,,,,,
7904,355,en-US,,,,,,,,,,,,,,,,,,,,,,,
7905,12081467,eng,,,,,,,,,,,,,,,,,,,,,,,
7906,166580,eng,,,,,,,,,,,,,,,,,,,,,,,
7907,11686,eng,,,,,,,,,,,,,,,,,,,,,,,
7908,26025992,en-US,,,,,,,,,,,,,,,,,,,,,,,
7909,450573,eng,,,,,,,,,,,,,,,,,,,,,,,
7910,31555,eng,,,,,,,,,,,,,,,,,,,,,,,
7911,129523,en-US,,,,,,,,,,,,,,,,,,,,,,,
7912,25065522,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7913,56919,spa,,,,,,,,,,,,,,,,,,,,,,,
7914,24041443,eng,,,,,,,,,,,,,,,,,,,,,,,
7915,23341894,eng,,,,,,,,,,,,,,,,,,,,,,,
7916,55095,en-US,,,,,,,,,,,,,,,,,,,,,,,
7917,25017,eng,,,,,,,,,,,,,,,,,,,,,,,
7918,8689913,eng,,,,,,,,,,,,,,,,,,,,,,,
7919,2049993,eng,,,,,,,,,,,,,,,,,,,,,,,
7920,12675109,eng,,,,,,,,,,,,,,,,,,,,,,,
7921,5048174,eng,,,,,,,,,,,,,,,,,,,,,,,
7922,8643220,,,,,,,,,,,,,,,,,,,,,,,,
7923,64666,eng,,,,,,,,,,,,,,,,,,,,,,,
7924,7469133,,,,,,,,,,,,,,,,,,,,,,,,
7925,835495,eng,,,,,,,,,,,,,,,,,,,,,,,
7926,2998814,eng,,,,,,,,,,,,,,,,,,,,,,,
7927,339026,,,,,,,,,,,,,,,,,,,,,,,,
7928,815158,eng,,,,,,,,,,,,,,,,,,,,,,,
7929,23731881,eng,,,,,,,,,,,,,,,,,,,,,,,
7930,16244754,eng,,,,,,,,,,,,,,,,,,,,,,,
7931,6145711,eng,,,,,,,,,,,,,,,,,,,,,,,
7932,144793,eng,,,,,,,,,,,,,,,,,,,,,,,
7933,20797535,eng,,,,,,,,,,,,,,,,,,,,,,,
7934,77368,eng,,,,,,,,,,,,,,,,,,,,,,,
7935,13634927,eng,,,,,,,,,,,,,,,,,,,,,,,
7936,21843117,eng,,,,,,,,,,,,,,,,,,,,,,,
7937,13562054,ara,,,,,,,,,,,,,,,,,,,,,,,
7938,13037558,eng,,,,,,,,,,,,,,,,,,,,,,,
7939,19090384,eng,,,,,,,,,,,,,,,,,,,,,,,
7940,2977487,en-US,,,,,,,,,,,,,,,,,,,,,,,
7941,241936,en-US,,,,,,,,,,,,,,,,,,,,,,,
7942,48304,en-US,,,,,,,,,,,,,,,,,,,,,,,
7943,522471,eng,,,,,,,,,,,,,,,,,,,,,,,
7944,16061734,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7945,7025086,en-US,,,,,,,,,,,,,,,,,,,,,,,
7946,39926,eng,,,,,,,,,,,,,,,,,,,,,,,
7947,5031805,eng,,,,,,,,,,,,,,,,,,,,,,,
7948,12109463,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7949,315578,en-US,,,,,,,,,,,,,,,,,,,,,,,
7950,2358737,en-US,,,,,,,,,,,,,,,,,,,,,,,
7951,825576,eng,,,,,,,,,,,,,,,,,,,,,,,
7952,2183,eng,,,,,,,,,,,,,,,,,,,,,,,
7953,7775841,,,,,,,,,,,,,,,,,,,,,,,,
7954,17455541,en-US,,,,,,,,,,,,,,,,,,,,,,,
7955,1242729,ind,,,,,,,,,,,,,,,,,,,,,,,
7956,16301111,eng,,,,,,,,,,,,,,,,,,,,,,,
7957,12027429,en-US,,,,,,,,,,,,,,,,,,,,,,,
7958,11889938,en-US,,,,,,,,,,,,,,,,,,,,,,,
7959,56066,eng,,,,,,,,,,,,,,,,,,,,,,,
7960,13925,eng,,,,,,,,,,,,,,,,,,,,,,,
7961,84552,en-US,,,,,,,,,,,,,,,,,,,,,,,
7962,17407233,eng,,,,,,,,,,,,,,,,,,,,,,,
7963,88514,eng,,,,,,,,,,,,,,,,,,,,,,,
7964,15801967,eng,,,,,,,,,,,,,,,,,,,,,,,
7965,122211,eng,,,,,,,,,,,,,,,,,,,,,,,
7966,877752,en-US,,,,,,,,,,,,,,,,,,,,,,,
7967,1173576,eng,,,,,,,,,,,,,,,,,,,,,,,
7968,114152,eng,,,,,,,,,,,,,,,,,,,,,,,
7969,84351,en-US,,,,,,,,,,,,,,,,,,,,,,,
7970,27999,en-US,,,,,,,,,,,,,,,,,,,,,,,
7971,373925,eng,,,,,,,,,,,,,,,,,,,,,,,
7972,836984,,,,,,,,,,,,,,,,,,,,,,,,
7973,12067972,eng,,,,,,,,,,,,,,,,,,,,,,,
7974,25200,eng,,,,,,,,,,,,,,,,,,,,,,,
7975,6609758,eng,,,,,,,,,,,,,,,,,,,,,,,
7976,238140,eng,,,,,,,,,,,,,,,,,,,,,,,
7977,173572,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7978,6553733,en-US,,,,,,,,,,,,,,,,,,,,,,,
7979,29072594,eng,,,,,,,,,,,,,,,,,,,,,,,
7980,23492673,eng,,,,,,,,,,,,,,,,,,,,,,,
7981,153792,eng,,,,,,,,,,,,,,,,,,,,,,,
7982,114128,en-US,,,,,,,,,,,,,,,,,,,,,,,
7983,215643,eng,,,,,,,,,,,,,,,,,,,,,,,
7984,25953369,eng,,,,,,,,,,,,,,,,,,,,,,,
7985,20995,eng,,,,,,,,,,,,,,,,,,,,,,,
7986,40217,eng,,,,,,,,,,,,,,,,,,,,,,,
7987,13497991,eng,,,,,,,,,,,,,,,,,,,,,,,
7988,17661831,eng,,,,,,,,,,,,,,,,,,,,,,,
7989,20878809,eng,,,,,,,,,,,,,,,,,,,,,,,
7990,90078,,,,,,,,,,,,,,,,,,,,,,,,
7991,16307,eng,,,,,,,,,,,,,,,,,,,,,,,
7992,9266793,eng,,,,,,,,,,,,,,,,,,,,,,,
7993,28698036,eng,,,,,,,,,,,,,,,,,,,,,,,
7994,952,,,,,,,,,,,,,,,,,,,,,,,,
7995,15904,en-US,,,,,,,,,,,,,,,,,,,,,,,
7996,238142,eng,,,,,,,,,,,,,,,,,,,,,,,
7997,133954,,,,,,,,,,,,,,,,,,,,,,,,
7998,174879,,,,,,,,,,,,,,,,,,,,,,,,
7999,17201110,eng,,,,,,,,,,,,,,,,,,,,,,,
8000,16176,en-US,,,,,,,,,,,,,,,,,,,,,,,
8001,21956060,eng,,,,,,,,,,,,,,,,,,,,,,,
8002,1629007,en-US,,,,,,,,,,,,,,,,,,,,,,,
8003,12107925,eng,,,,,,,,,,,,,,,,,,,,,,,
8004,287380,en-US,,,,,,,,,,,,,,,,,,,,,,,
8005,21457243,eng,,,,,,,,,,,,,,,,,,,,,,,
8006,22674493,,,,,,,,,,,,,,,,,,,,,,,,
8007,8664368,eng,,,,,,,,,,,,,,,,,,,,,,,
8008,238139,en-US,,,,,,,,,,,,,,,,,,,,,,,
8009,1219954,eng,,,,,,,,,,,,,,,,,,,,,,,
8010,24271,eng,,,,,,,,,,,,,,,,,,,,,,,
8011,130119,eng,,,,,,,,,,,,,,,,,,,,,,,
8012,170641,eng,,,,,,,,,,,,,,,,,,,,,,,
8013,20821299,eng,,,,,,,,,,,,,,,,,,,,,,,
8014,155981,,,,,,,,,,,,,,,,,,,,,,,,
8015,4950,eng,,,,,,,,,,,,,,,,,,,,,,,
8016,8646,eng,,,,,,,,,,,,,,,,,,,,,,,
8017,12030880,en-US,,,,,,,,,,,,,,,,,,,,,,,
8018,588234,en-US,,,,,,,,,,,,,,,,,,,,,,,
8019,13152998,,,,,,,,,,,,,,,,,,,,,,,,
8020,28204534,eng,,,,,,,,,,,,,,,,,,,,,,,
8021,828015,eng,,,,,,,,,,,,,,,,,,,,,,,
8022,16000980,eng,,,,,,,,,,,,,,,,,,,,,,,
8023,10765,en-US,,,,,,,,,,,,,,,,,,,,,,,
8024,18635039,eng,,,,,,,,,,,,,,,,,,,,,,,
8025,66933,eng,,,,,,,,,,,,,,,,,,,,,,,
8026,41698,en-US,,,,,,,,,,,,,,,,,,,,,,,
8027,974122,en-US,,,,,,,,,,,,,,,,,,,,,,,
8028,58728,,,,,,,,,,,,,,,,,,,,,,,,
8029,20174424,eng,,,,,,,,,,,,,,,,,,,,,,,
8030,512475,,,,,,,,,,,,,,,,,,,,,,,,
8031,114701,en-US,,,,,,,,,,,,,,,,,,,,,,,
8032,33723,eng,,,,,,,,,,,,,,,,,,,,,,,
8033,21025,,,,,,,,,,,,,,,,,,,,,,,,
8034,160830,en-US,,,,,,,,,,,,,,,,,,,,,,,
8035,36159,en-US,,,,,,,,,,,,,,,,,,,,,,,
8036,13593526,,,,,,,,,,,,,,,,,,,,,,,,
8037,752994,eng,,,,,,,,,,,,,,,,,,,,,,,
8038,44660,eng,,,,,,,,,,,,,,,,,,,,,,,
8039,60937,eng,,,,,,,,,,,,,,,,,,,,,,,
8040,9542259,eng,,,,,,,,,,,,,,,,,,,,,,,
8041,18892134,eng,,,,,,,,,,,,,,,,,,,,,,,
8042,2948832,eng,,,,,,,,,,,,,,,,,,,,,,,
8043,26721568,eng,,,,,,,,,,,,,,,,,,,,,,,
8044,28686840,eng,,,,,,,,,,,,,,,,,,,,,,,
8045,12357,,,,,,,,,,,,,,,,,,,,,,,,
8046,13593553,,,,,,,,,,,,,,,,,,,,,,,,
8047,126061,eng,,,,,,,,,,,,,,,,,,,,,,,
8048,823412,eng,,,,,,,,,,,,,,,,,,,,,,,
8049,20253,eng,,,,,,,,,,,,,,,,,,,,,,,
8050,3992020, Dark-Hunter #17),,,,,,,,,,,,,,,,,,,,,https://images.gr-assets.com/books/1358132728s/2992069.jpg,,
8051,6282334,eng,,,,,,,,,,,,,,,,,,,,,,,
8052,46913,en-US,,,,,,,,,,,,,,,,,,,,,,,
8053,23014868,en-US,,,,,,,,,,,,,,,,,,,,,,,
8054,112693,eng,,,,,,,,,,,,,,,,,,,,,,,
8055,94807, Days With Frog And Toad,,,,,,,,,,,,,,,,,,,,,8558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8056,12254379,eng,,,,,,,,,,,,,,,,,,,,,,,
8057,140345,eng,,,,,,,,,,,,,,,,,,,,,,,
8058,13065142,eng,,,,,,,,,,,,,,,,,,,,,,,
8059,22402972,eng,,,,,,,,,,,,,,,,,,,,,,,
8060,13414594,eng,,,,,,,,,,,,,,,,,,,,,,,
8061,12926432,eng,,,,,,,,,,,,,,,,,,,,,,,
8062,116445,eng,,,,,,,,,,,,,,,,,,,,,,,
8063,24859245,eng,,,,,,,,,,,,,,,,,,,,,,,
8064,113576,,,,,,,,,,,,,,,,,,,,,,,,
8065,27213163,eng,,,,,,,,,,,,,,,,,,,,,,,
8066,94672,eng,,,,,,,,,,,,,,,,,,,,,,,
8067,39032,,,,,,,,,,,,,,,,,,,,,,,,
8068,64960,eng,,,,,,,,,,,,,,,,,,,,,,,
8069,58547,,,,,,,,,,,,,,,,,,,,,,,,
8070,17333279,eng,,,,,,,,,,,,,,,,,,,,,,,
8071,28703,en-GB,,,,,,,,,,,,,,,,,,,,,,,
8072,267972,eng,,,,,,,,,,,,,,,,,,,,,,,
8073,3673357,en-US,,,,,,,,,,,,,,,,,,,,,,,
8074,21324,eng,,,,,,,,,,,,,,,,,,,,,,,
8075,41962,eng,,,,,,,,,,,,,,,,,,,,,,,
8076,184324,eng,,,,,,,,,,,,,,,,,,,,,,,
8077,10822174,eng,,,,,,,,,,,,,,,,,,,,,,,
8078,138399,eng,,,,,,,,,,,,,,,,,,,,,,,
8079,59780,en-US,,,,,,,,,,,,,,,,,,,,,,,
8080,60935,,,,,,,,,,,,,,,,,,,,,,,,
8081,190999,eng,,,,,,,,,,,,,,,,,,,,,,,
8082,7476122,eng,,,,,,,,,,,,,,,,,,,,,,,
8083,175113,eng,,,,,,,,,,,,,,,,,,,,,,,
8084,7937510,,,,,,,,,,,,,,,,,,,,,,,,
8085,153781,,,,,,,,,,,,,,,,,,,,,,,,
8086,17944662,en-US,,,,,,,,,,,,,,,,,,,,,,,
8087,104101,eng,,,,,,,,,,,,,,,,,,,,,,,
8088,162086,eng,,,,,,,,,,,,,,,,,,,,,,,
8089,18340482,eng,,,,,,,,,,,,,,,,,,,,,,,
8090,350065,eng,,,,,,,,,,,,,,,,,,,,,,,
8091,4618898,eng,,,,,,,,,,,,,,,,,,,,,,,
8092,8008928,eng,,,,,,,,,,,,,,,,,,,,,,,
8093,15760,,,,,,,,,,,,,,,,,,,,,,,,
8094,226858,eng,,,,,,,,,,,,,,,,,,,,,,,
8095,6647312,eng,,,,,,,,,,,,,,,,,,,,,,,
8096,26581,eng,,,,,,,,,,,,,,,,,,,,,,,
8097,94510,eng,,,,,,,,,,,,,,,,,,,,,,,
8098,1116393,eng,,,,,,,,,,,,,,,,,,,,,,,
8099,14358,eng,,,,,,,,,,,,,,,,,,,,,,,
8100,10757806,en-US,,,,,,,,,,,,,,,,,,,,,,,
8101,6324903,eng,,,,,,,,,,,,,,,,,,,,,,,
8102,25337081,eng,,,,,,,,,,,,,,,,,,,,,,,
8103,176788,eng,,,,,,,,,,,,,,,,,,,,,,,
8104,161656,eng,,,,,,,,,,,,,,,,,,,,,,,
8105,23341862,eng,,,,,,,,,,,,,,,,,,,,,,,
8106,13003565,eng,,,,,,,,,,,,,,,,,,,,,,,
8107,44796,,,,,,,,,,,,,,,,,,,,,,,,
8108,27419654,en-CA,,,,,,,,,,,,,,,,,,,,,,,
8109,23753,eng,,,,,,,,,,,,,,,,,,,,,,,
8110,13184992,eng,,,,,,,,,,,,,,,,,,,,,,,
8111,11831,eng,,,,,,,,,,,,,,,,,,,,,,,
8112,763429,eng,,,,,,,,,,,,,,,,,,,,,,,
8113,16299991,eng,,,,,,,,,,,,,,,,,,,,,,,
8114,9998,eng,,,,,,,,,,,,,,,,,,,,,,,
8115,77298,eng,,,,,,,,,,,,,,,,,,,,,,,
8116,25005214,,,,,,,,,,,,,,,,,,,,,,,,
8117,22418,eng,,,,,,,,,,,,,,,,,,,,,,,
8118,25104491,eng,,,,,,,,,,,,,,,,,,,,,,,
8119,18163646,,,,,,,,,,,,,,,,,,,,,,,,
8120,56594,en-US,,,,,,,,,,,,,,,,,,,,,,,
8121,9862761,en-GB,,,,,,,,,,,,,,,,,,,,,,,
8122,9429531,,,,,,,,,,,,,,,,,,,,,,,,
8123,12107927,eng,,,,,,,,,,,,,,,,,,,,,,,
8124,10365343,eng,,,,,,,,,,,,,,,,,,,,,,,
8125,5981872,eng,,,,,,,,,,,,,,,,,,,,,,,
8126,127712,eng,,,,,,,,,,,,,,,,,,,,,,,
8127,6193,,,,,,,,,,,,,,,,,,,,,,,,
8128,16948,eng,,,,,,,,,,,,,,,,,,,,,,,
8129,20438825,eng,,,,,,,,,,,,,,,,,,,,,,,
8130,1776251,,,,,,,,,,,,,,,,,,,,,,,,
8131,41701,eng,,,,,,,,,,,,,,,,,,,,,,,
8132,18892,eng,,,,,,,,,,,,,,,,,,,,,,,
8133,37302,eng,,,,,,,,,,,,,,,,,,,,,,,
8134,478657,en-US,,,,,,,,,,,,,,,,,,,,,,,
8135,96594,,,,,,,,,,,,,,,,,,,,,,,,
8136,820956,en-US,,,,,,,,,,,,,,,,,,,,,,,
8137,25828204,,,,,,,,,,,,,,,,,,,,,,,,
8138,27864391,eng,,,,,,,,,,,,,,,,,,,,,,,
8139,17675031,eng,,,,,,,,,,,,,,,,,,,,,,,
8140,5481,en-US,,,,,,,,,,,,,,,,,,,,,,,
8141,40483,eng,,,,,,,,,,,,,,,,,,,,,,,
8142,45106,en-US,,,,,,,,,,,,,,,,,,,,,,,
8143,425124,,,,,,,,,,,,,,,,,,,,,,,,
8144,15096138,eng,,,,,,,,,,,,,,,,,,,,,,,
8145,29104680,,,,,,,,,,,,,,,,,,,,,,,,
8146,337623,eng,,,,,,,,,,,,,,,,,,,,,,,
8147,17835351,eng,,,,,,,,,,,,,,,,,,,,,,,
8148,23221,eng,,,,,,,,,,,,,,,,,,,,,,,
8149,7707,,,,,,,,,,,,,,,,,,,,,,,,
8150,22028,eng,,,,,,,,,,,,,,,,,,,,,,,
8151,12157365,en-US,,,,,,,,,,,,,,,,,,,,,,,
8152,265264,,,,,,,,,,,,,,,,,,,,,,,,
8153,37187,eng,,,,,,,,,,,,,,,,,,,,,,,
8154,28734,eng,,,,,,,,,,,,,,,,,,,,,,,
8155,11970747,eng,,,,,,,,,,,,,,,,,,,,,,,
8156,527744,eng,,,,,,,,,,,,,,,,,,,,,,,
8157,160848,,,,,,,,,,,,,,,,,,,,,,,,
8158,13614,eng,,,,,,,,,,,,,,,,,,,,,,,
8159,103111,eng,,,,,,,,,,,,,,,,,,,,,,,
8160,12617,eng,,,,,,,,,,,,,,,,,,,,,,,
8161,19307,en-US,,,,,,,,,,,,,,,,,,,,,,,
8162,12923,eng,,,,,,,,,,,,,,,,,,,,,,,
8163,40471,,,,,,,,,,,,,,,,,,,,,,,,
8164,20759641,eng,,,,,,,,,,,,,,,,,,,,,,,
8165,40992,eng,,,,,,,,,,,,,,,,,,,,,,,
8166,23503361,eng,,,,,,,,,,,,,,,,,,,,,,,
8167,10878,en-US,,,,,,,,,,,,,,,,,,,,,,,
8168,47730,en-US,,,,,,,,,,,,,,,,,,,,,,,
8169,11830394,eng,,,,,,,,,,,,,,,,,,,,,,,
8170,119838,eng,,,,,,,,,,,,,,,,,,,,,,,
8171,6287290,en-US,,,,,,,,,,,,,,,,,,,,,,,
8172,1011359,eng,,,,,,,,,,,,,,,,,,,,,,,
8173,176326,en-US,,,,,,,,,,,,,,,,,,,,,,,
8174,1206073,eng,,,,,,,,,,,,,,,,,,,,,,,
8175,4830,eng,,,,,,,,,,,,,,,,,,,,,,,
8176,8745,eng,,,,,,,,,,,,,,,,,,,,,,,
8177,615921,en-GB,,,,,,,,,,,,,,,,,,,,,,,
8178,16117182,eng,,,,,,,,,,,,,,,,,,,,,,,
8179,4076,,,,,,,,,,,,,,,,,,,,,,,,
8180,17899392,,,,,,,,,,,,,,,,,,,,,,,,
8181,107029,en-US,,,,,,,,,,,,,,,,,,,,,,,
8182,12878300,,,,,,,,,,,,,,,,,,,,,,,,
8183,7879278,en-US,,,,,,,,,,,,,,,,,,,,,,,
8184,20890479,eng,,,,,,,,,,,,,,,,,,,,,,,
8185,15559,eng,,,,,,,,,,,,,,,,,,,,,,,
8186,116053,eng,,,,,,,,,,,,,,,,,,,,,,,
8187,4808763,eng,,,,,,,,,,,,,,,,,,,,,,,
8188,52783,eng,,,,,,,,,,,,,,,,,,,,,,,
8189,9654,en-US,,,,,,,,,,,,,,,,,,,,,,,
8190,9349915,en-US,,,,,,,,,,,,,,,,,,,,,,,
8191,4765642,eng,,,,,,,,,,,,,,,,,,,,,,,
8192,6694,eng,,,,,,,,,,,,,,,,,,,,,,,
8193,17934521,eng,,,,,,,,,,,,,,,,,,,,,,,
8194,671724,eng,,,,,,,,,,,,,,,,,,,,,,,
8195,106882,eng,,,,,,,,,,,,,,,,,,,,,,,
8196,289601,en-US,,,,,,,,,,,,,,,,,,,,,,,
8197,493455,,,,,,,,,,,,,,,,,,,,,,,,
8198,22693231,en-US,,,,,,,,,,,,,,,,,,,,,,,
8199,78971,en-US,,,,,,,,,,,,,,,,,,,,,,,
8200,13105527,eng,,,,,,,,,,,,,,,,,,,,,,,
8201,56913,en-GB,,,,,,,,,,,,,,,,,,,,,,,
8202,204045,eng,,,,,,,,,,,,,,,,,,,,,,,
8203,347577,,,,,,,,,,,,,,,,,,,,,,,,
8204,16056862,eng,,,,,,,,,,,,,,,,,,,,,,,
8205,29991719,eng,,,,,,,,,,,,,,,,,,,,,,,
8206,6239873,en-US,,,,,,,,,,,,,,,,,,,,,,,
8207,31175,eng,,,,,,,,,,,,,,,,,,,,,,,
8208,9815702,en-US,,,,,,,,,,,,,,,,,,,,,,,
8209,4653511,ara,,,,,,,,,,,,,,,,,,,,,,,
8210,132391,en-US,,,,,,,,,,,,,,,,,,,,,,,
8211,207687,eng,,,,,,,,,,,,,,,,,,,,,,,
8212,330760,eng,,,,,,,,,,,,,,,,,,,,,,,
8213,181400,en-US,,,,,,,,,,,,,,,,,,,,,,,
8214,419103,en-US,,,,,,,,,,,,,,,,,,,,,,,
8215,16341,en-GB,,,,,,,,,,,,,,,,,,,,,,,
8216,392217,eng,,,,,,,,,,,,,,,,,,,,,,,
8217,126066,eng,,,,,,,,,,,,,,,,,,,,,,,
8218,236056,eng,,,,,,,,,,,,,,,,,,,,,,,
8219,17233800,eng,,,,,,,,,,,,,,,,,,,,,,,
8220,7993566,eng,,,,,,,,,,,,,,,,,,,,,,,
8221,65336,,,,,,,,,,,,,,,,,,,,,,,,
8222,77786,eng,,,,,,,,,,,,,,,,,,,,,,,
8223,6449422,jpn,,,,,,,,,,,,,,,,,,,,,,,
8224,20439328,eng,,,,,,,,,,,,,,,,,,,,,,,
8225,85989,,,,,,,,,,,,,,,,,,,,,,,,
8226,341281,eng,,,,,,,,,,,,,,,,,,,,,,,
8227,17934385,eng,,,,,,,,,,,,,,,,,,,,,,,
8228,4071018,en-US,,,,,,,,,,,,,,,,,,,,,,,
8229,419083,,,,,,,,,,,,,,,,,,,,,,,,
8230,15015218,eng,,,,,,,,,,,,,,,,,,,,,,,
8231,3064985,eng,,,,,,,,,,,,,,,,,,,,,,,
8232,10395,,,,,,,,,,,,,,,,,,,,,,,,
8233,45974,eng,,,,,,,,,,,,,,,,,,,,,,,
8234,12791521,eng,,,,,,,,,,,,,,,,,,,,,,,
8235,12475019,en-US,,,,,,,,,,,,,,,,,,,,,,,
8236,583924,en-US,,,,,,,,,,,,,,,,,,,,,,,
8237,20980959,eng,,,,,,,,,,,,,,,,,,,,,,,
8238,7940589,eng,,,,,,,,,,,,,,,,,,,,,,,
8239,32349,eng,,,,,,,,,,,,,,,,,,,,,,,
8240,4769247,eng,,,,,,,,,,,,,,,,,,,,,,,
8241,112879,eng,,,,,,,,,,,,,,,,,,,,,,,
8242,168814,eng,,,,,,,,,,,,,,,,,,,,,,,
8243,158988,eng,,,,,,,,,,,,,,,,,,,,,,,
8244,1233478,en-US,,,,,,,,,,,,,,,,,,,,,,,
8245,171624,en-US,,,,,,,,,,,,,,,,,,,,,,,
8246,158944,,,,,,,,,,,,,,,,,,,,,,,,
8247,3240691,ara,,,,,,,,,,,,,,,,,,,,,,,
8248,7862725,eng,,,,,,,,,,,,,,,,,,,,,,,
8249,27208,eng,,,,,,,,,,,,,,,,,,,,,,,
8250,4285768,eng,,,,,,,,,,,,,,,,,,,,,,,
8251,273512,en-US,,,,,,,,,,,,,,,,,,,,,,,
8252,13522957,eng,,,,,,,,,,,,,,,,,,,,,,,
8253,87424,eng,,,,,,,,,,,,,,,,,,,,,,,
8254,9998705,eng,,,,,,,,,,,,,,,,,,,,,,,
